instant,dteday,weathersit,temp,atemp,hum,windspeed,cnt,month,day,year,day of week,quarter,days passed,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Weekend
9873,21/2/2012,1,0.2,0.2273,0.75,0.1045,217,2,21,2012,2,1,416,0,1,0,0,0,0,0
9874,21/2/2012,1,0.24,0.2273,0.7,0.194,85,2,21,2012,2,1,416,0,1,0,0,0,0,0
9875,21/2/2012,2,0.26,0.2424,0.7,0.2836,86,2,21,2012,2,1,416,0,1,0,0,0,0,0
9876,21/2/2012,2,0.3,0.2727,0.56,0.3881,163,2,21,2012,2,1,416,0,1,0,0,0,0,0
9877,21/2/2012,1,0.34,0.303,0.49,0.4179,131,2,21,2012,2,1,416,0,1,0,0,0,0,0
9878,21/2/2012,2,0.32,0.2879,0.53,0.3881,124,2,21,2012,2,1,416,0,1,0,0,0,0,0
9879,21/2/2012,1,0.34,0.303,0.49,0.4179,160,2,21,2012,2,1,416,0,1,0,0,0,0,0
9880,21/2/2012,1,0.36,0.3333,0.46,0.4179,254,2,21,2012,2,1,416,0,1,0,0,0,0,0
9881,21/2/2012,1,0.38,0.3939,0.4,0.4478,432,2,21,2012,2,1,416,0,1,0,0,0,0,0
9882,21/2/2012,1,0.38,0.3939,0.4,0.4478,425,2,21,2012,2,1,416,0,1,0,0,0,0,0
9883,21/2/2012,1,0.36,0.3333,0.46,0.2985,304,2,21,2012,2,1,416,0,1,0,0,0,0,0
9884,21/2/2012,1,0.34,0.3182,0.53,0.2537,227,2,21,2012,2,1,416,0,1,0,0,0,0,0
9885,21/2/2012,1,0.34,0.3333,0.61,0.1642,154,2,21,2012,2,1,416,0,1,0,0,0,0,0
9886,21/2/2012,2,0.34,0.3333,0.71,0.194,100,2,21,2012,2,1,416,0,1,0,0,0,0,0
9887,21/2/2012,1,0.32,0.303,0.66,0.2239,47,2,21,2012,2,1,416,0,1,0,0,0,0,0
9888,22/2/2012,1,0.32,0.303,0.66,0.2239,24,2,22,2012,3,1,417,0,0,1,0,0,0,0
9889,22/2/2012,1,0.32,0.3333,0.7,0.1343,7,2,22,2012,3,1,417,0,0,1,0,0,0,0
9890,22/2/2012,1,0.34,0.3182,0.66,0.2836,6,2,22,2012,3,1,417,0,0,1,0,0,0,0
9891,22/2/2012,2,0.34,0.3182,0.71,0.2239,4,2,22,2012,3,1,417,0,0,1,0,0,0,0
9892,22/2/2012,1,0.34,0.3333,0.71,0.1642,2,2,22,2012,3,1,417,0,0,1,0,0,0,0
9893,22/2/2012,1,0.32,0.3333,0.7,0.1045,30,2,22,2012,3,1,417,0,0,1,0,0,0,0
9894,22/2/2012,1,0.32,0.3182,0.76,0.1642,90,2,22,2012,3,1,417,0,0,1,0,0,0,0
9895,22/2/2012,1,0.32,0.3333,0.76,0.0896,302,2,22,2012,3,1,417,0,0,1,0,0,0,0
9896,22/2/2012,1,0.3,0.3182,0.75,0.0896,576,2,22,2012,3,1,417,0,0,1,0,0,0,0
9897,22/2/2012,1,0.32,0.3333,0.7,0.0896,252,2,22,2012,3,1,417,0,0,1,0,0,0,0
9898,22/2/2012,1,0.34,0.3485,0.71,0.0896,139,2,22,2012,3,1,417,0,0,1,0,0,0,0
9899,22/2/2012,1,0.36,0.3485,0.66,0.1642,171,2,22,2012,3,1,417,0,0,1,0,0,0,0
9900,22/2/2012,1,0.4,0.4091,0.62,0.2836,207,2,22,2012,3,1,417,0,0,1,0,0,0,0
9901,22/2/2012,1,0.42,0.4242,0.54,0.2985,190,2,22,2012,3,1,417,0,0,1,0,0,0,0
9902,22/2/2012,1,0.44,0.4394,0.54,0.3284,177,2,22,2012,3,1,417,0,0,1,0,0,0,0
9903,22/2/2012,1,0.5,0.4848,0.31,0.4179,195,2,22,2012,3,1,417,0,0,1,0,0,0,0
9904,22/2/2012,1,0.52,0.5,0.29,0.4627,298,2,22,2012,3,1,417,0,0,1,0,0,0,0
9905,22/2/2012,1,0.52,0.5,0.32,0.3881,529,2,22,2012,3,1,417,0,0,1,0,0,0,0
9906,22/2/2012,2,0.48,0.4697,0.41,0.3284,525,2,22,2012,3,1,417,0,0,1,0,0,0,0
9907,22/2/2012,2,0.46,0.4545,0.44,0.2836,327,2,22,2012,3,1,417,0,0,1,0,0,0,0
9908,22/2/2012,2,0.44,0.4394,0.47,0.194,274,2,22,2012,3,1,417,0,0,1,0,0,0,0
9909,22/2/2012,2,0.48,0.4697,0.33,0.2836,239,2,22,2012,3,1,417,0,0,1,0,0,0,0
9910,22/2/2012,2,0.44,0.4394,0.47,0.2537,147,2,22,2012,3,1,417,0,0,1,0,0,0,0
9911,22/2/2012,2,0.46,0.4545,0.41,0.2836,62,2,22,2012,3,1,417,0,0,1,0,0,0,0
9912,23/2/2012,2,0.44,0.4394,0.47,0.2537,42,2,23,2012,4,1,418,0,0,0,1,0,0,0
9913,23/2/2012,2,0.44,0.4394,0.58,0.2836,15,2,23,2012,4,1,418,0,0,0,1,0,0,0
9914,23/2/2012,2,0.44,0.4394,0.62,0.2239,9,2,23,2012,4,1,418,0,0,0,1,0,0,0
9915,23/2/2012,3,0.44,0.4394,0.67,0.194,6,2,23,2012,4,1,418,0,0,0,1,0,0,0
9916,23/2/2012,1,0.4,0.4091,0.76,0.2239,1,2,23,2012,4,1,418,0,0,0,1,0,0,0
9917,23/2/2012,1,0.4,0.4091,0.76,0.2239,32,2,23,2012,4,1,418,0,0,0,1,0,0,0
9918,23/2/2012,1,0.36,0.3485,0.87,0.194,91,2,23,2012,4,1,418,0,0,0,1,0,0,0
9919,23/2/2012,1,0.36,0.3485,0.81,0.2239,326,2,23,2012,4,1,418,0,0,0,1,0,0,0
9920,23/2/2012,1,0.34,0.3333,0.87,0.194,560,2,23,2012,4,1,418,0,0,0,1,0,0,0
9921,23/2/2012,1,0.36,0.3333,0.81,0.2537,242,2,23,2012,4,1,418,0,0,0,1,0,0,0
9922,23/2/2012,1,0.42,0.4242,0.67,0.194,148,2,23,2012,4,1,418,0,0,0,1,0,0,0
9923,23/2/2012,1,0.48,0.4697,0.48,0.2836,182,2,23,2012,4,1,418,0,0,0,1,0,0,0
9924,23/2/2012,1,0.5,0.4848,0.42,0.2537,224,2,23,2012,4,1,418,0,0,0,1,0,0,0
9925,23/2/2012,1,0.52,0.5,0.39,0.194,218,2,23,2012,4,1,418,0,0,0,1,0,0,0
9926,23/2/2012,1,0.54,0.5152,0.37,0.2537,192,2,23,2012,4,1,418,0,0,0,1,0,0,0
9927,23/2/2012,1,0.54,0.5152,0.33,0.1343,217,2,23,2012,4,1,418,0,0,0,1,0,0,0
9928,23/2/2012,1,0.56,0.5303,0.32,0,343,2,23,2012,4,1,418,0,0,0,1,0,0,0
9929,23/2/2012,1,0.54,0.5152,0.32,0.1642,610,2,23,2012,4,1,418,0,0,0,1,0,0,0
9930,23/2/2012,1,0.54,0.5152,0.37,0.1343,522,2,23,2012,4,1,418,0,0,0,1,0,0,0
9931,23/2/2012,1,0.5,0.4848,0.39,0.0896,369,2,23,2012,4,1,418,0,0,0,1,0,0,0
9932,23/2/2012,1,0.46,0.4545,0.44,0.1343,269,2,23,2012,4,1,418,0,0,0,1,0,0,0
9933,23/2/2012,1,0.44,0.4394,0.51,0.2239,222,2,23,2012,4,1,418,0,0,0,1,0,0,0
9934,23/2/2012,1,0.44,0.4394,0.54,0.2537,137,2,23,2012,4,1,418,0,0,0,1,0,0,0
9935,23/2/2012,1,0.44,0.4394,0.54,0,85,2,23,2012,4,1,418,0,0,0,1,0,0,0
9936,24/2/2012,2,0.44,0.4394,0.58,0.0896,46,2,24,2012,5,1,419,0,0,0,0,1,0,0
9937,24/2/2012,1,0.44,0.4394,0.62,0.194,18,2,24,2012,5,1,419,0,0,0,0,1,0,0
9938,24/2/2012,3,0.42,0.4242,0.77,0.2836,5,2,24,2012,5,1,419,0,0,0,0,1,0,0
9939,24/2/2012,1,0.42,0.4242,0.82,0.1343,5,2,24,2012,5,1,419,0,0,0,0,1,0,0
9940,24/2/2012,1,0.4,0.4091,0.87,0.1343,2,2,24,2012,5,1,419,0,0,0,0,1,0,0
9941,24/2/2012,2,0.4,0.4091,0.87,0.194,26,2,24,2012,5,1,419,0,0,0,0,1,0,0
9942,24/2/2012,2,0.4,0.4091,0.87,0.1642,82,2,24,2012,5,1,419,0,0,0,0,1,0,0
9943,24/2/2012,2,0.4,0.4091,0.76,0.2239,272,2,24,2012,5,1,419,0,0,0,0,1,0,0
9944,24/2/2012,2,0.38,0.3939,0.76,0.3284,469,2,24,2012,5,1,419,0,0,0,0,1,0,0
9945,24/2/2012,3,0.36,0.3333,0.81,0.2537,244,2,24,2012,5,1,419,0,0,0,0,1,0,0
9946,24/2/2012,3,0.36,0.3485,0.81,0.1642,141,2,24,2012,5,1,419,0,0,0,0,1,0,0
9947,24/2/2012,2,0.36,0.3636,0.81,0.1045,163,2,24,2012,5,1,419,0,0,0,0,1,0,0
9948,24/2/2012,2,0.4,0.4091,0.76,0.1343,228,2,24,2012,5,1,419,0,0,0,0,1,0,0
9949,24/2/2012,2,0.42,0.4242,0.71,0.1045,183,2,24,2012,5,1,419,0,0,0,0,1,0,0
9950,24/2/2012,2,0.46,0.4545,0.67,0.1045,31,2,24,2012,5,1,419,0,0,0,0,1,0,0
9951,24/2/2012,3,0.4,0.4091,0.87,0.194,94,2,24,2012,5,1,419,0,0,0,0,1,0,0
9952,24/2/2012,3,0.4,0.4091,0.87,0.194,178,2,24,2012,5,1,419,0,0,0,0,1,0,0
9953,24/2/2012,3,0.42,0.4242,0.94,0.1045,256,2,24,2012,5,1,419,0,0,0,0,1,0,0
9954,24/2/2012,2,0.42,0.4242,0.94,0,300,2,24,2012,5,1,419,0,0,0,0,1,0,0
9955,24/2/2012,2,0.44,0.4394,0.88,0.1045,233,2,24,2012,5,1,419,0,0,0,0,1,0,0
9956,24/2/2012,1,0.44,0.4394,0.62,0.4179,167,2,24,2012,5,1,419,0,0,0,0,1,0,0
9957,24/2/2012,1,0.42,0.4242,0.35,0.806,152,2,24,2012,5,1,419,0,0,0,0,1,0,0
9958,24/2/2012,1,0.4,0.4091,0.37,0.5821,106,2,24,2012,5,1,419,0,0,0,0,1,0,0
9959,24/2/2012,1,0.38,0.3939,0.37,0.6866,86,2,24,2012,5,1,419,0,0,0,0,1,0,0
9960,25/2/2012,1,0.36,0.3333,0.43,0.3881,61,2,25,2012,6,1,420,0,0,0,0,0,1,1
9961,25/2/2012,1,0.34,0.303,0.42,0.3582,46,2,25,2012,6,1,420,0,0,0,0,0,1,1
9962,25/2/2012,1,0.32,0.303,0.45,0.2537,38,2,25,2012,6,1,420,0,0,0,0,0,1,1
9963,25/2/2012,1,0.3,0.2727,0.45,0.2985,7,2,25,2012,6,1,420,0,0,0,0,0,1,1
9964,25/2/2012,1,0.3,0.2727,0.42,0.3284,2,2,25,2012,6,1,420,0,0,0,0,0,1,1
9965,25/2/2012,2,0.3,0.2727,0.42,0.2985,3,2,25,2012,6,1,420,0,0,0,0,0,1,1
9966,25/2/2012,2,0.3,0.2727,0.42,0.2985,13,2,25,2012,6,1,420,0,0,0,0,0,1,1
9967,25/2/2012,1,0.28,0.2424,0.45,0.4478,23,2,25,2012,6,1,420,0,0,0,0,0,1,1
9968,25/2/2012,1,0.26,0.2273,0.48,0.2985,93,2,25,2012,6,1,420,0,0,0,0,0,1,1
9969,25/2/2012,3,0.22,0.197,0.75,0.3284,122,2,25,2012,6,1,420,0,0,0,0,0,1,1
9970,25/2/2012,1,0.26,0.2273,0.6,0.3582,183,2,25,2012,6,1,420,0,0,0,0,0,1,1
9971,25/2/2012,1,0.3,0.2576,0.39,0.6119,210,2,25,2012,6,1,420,0,0,0,0,0,1,1
9972,25/2/2012,1,0.32,0.2727,0.29,0.6567,258,2,25,2012,6,1,420,0,0,0,0,0,1,1
9973,25/2/2012,1,0.32,0.2879,0.31,0.4925,226,2,25,2012,6,1,420,0,0,0,0,0,1,1
9974,25/2/2012,1,0.32,0.2727,0.29,0.5522,216,2,25,2012,6,1,420,0,0,0,0,0,1,1
9975,25/2/2012,1,0.32,0.2879,0.29,0.4179,232,2,25,2012,6,1,420,0,0,0,0,0,1,1
9976,25/2/2012,1,0.32,0.2727,0.26,0.5821,195,2,25,2012,6,1,420,0,0,0,0,0,1,1
9977,25/2/2012,1,0.3,0.2727,0.33,0.3582,159,2,25,2012,6,1,420,0,0,0,0,0,1,1
9978,25/2/2012,1,0.3,0.2576,0.28,0.5821,133,2,25,2012,6,1,420,0,0,0,0,0,1,1
9979,25/2/2012,1,0.26,0.2121,0.33,0.4478,149,2,25,2012,6,1,420,0,0,0,0,0,1,1
9980,25/2/2012,1,0.26,0.2121,0.3,0.5522,105,2,25,2012,6,1,420,0,0,0,0,0,1,1
9981,25/2/2012,1,0.24,0.2121,0.35,0.3284,85,2,25,2012,6,1,420,0,0,0,0,0,1,1
9982,25/2/2012,1,0.24,0.197,0.38,0.4627,82,2,25,2012,6,1,420,0,0,0,0,0,1,1
9983,25/2/2012,1,0.24,0.197,0.41,0.4179,91,2,25,2012,6,1,420,0,0,0,0,0,1,1
9984,26/2/2012,1,0.24,0.2121,0.41,0.3582,70,2,26,2012,7,1,421,0,0,0,0,0,0,1
9985,26/2/2012,1,0.24,0.2121,0.44,0.3284,55,2,26,2012,7,1,421,0,0,0,0,0,0,1
9986,26/2/2012,1,0.24,0.2121,0.44,0.3284,42,2,26,2012,7,1,421,0,0,0,0,0,0,1
9987,26/2/2012,1,0.24,0.2273,0.41,0.194,21,2,26,2012,7,1,421,0,0,0,0,0,0,1
9988,26/2/2012,1,0.24,0.2273,0.41,0.194,6,2,26,2012,7,1,421,0,0,0,0,0,0,1
9989,26/2/2012,1,0.22,0.2121,0.44,0.2239,5,2,26,2012,7,1,421,0,0,0,0,0,0,1
9990,26/2/2012,1,0.22,0.197,0.44,0.3284,2,2,26,2012,7,1,421,0,0,0,0,0,0,1
9991,26/2/2012,1,0.2,0.1818,0.51,0.2985,22,2,26,2012,7,1,421,0,0,0,0,0,0,1
9992,26/2/2012,1,0.2,0.197,0.51,0.2537,59,2,26,2012,7,1,421,0,0,0,0,0,0,1
9993,26/2/2012,1,0.22,0.2121,0.47,0.2239,87,2,26,2012,7,1,421,0,0,0,0,0,0,1
9994,26/2/2012,1,0.26,0.2576,0.41,0.1642,188,2,26,2012,7,1,421,0,0,0,0,0,0,1
9995,26/2/2012,1,0.28,0.2576,0.41,0.2836,227,2,26,2012,7,1,421,0,0,0,0,0,0,1
9996,26/2/2012,1,0.3,0.303,0.39,0.1343,305,2,26,2012,7,1,421,0,0,0,0,0,0,1
9997,26/2/2012,1,0.32,0.3333,0.36,0,325,2,26,2012,7,1,421,0,0,0,0,0,0,1
9998,26/2/2012,1,0.34,0.3485,0.31,0,331,2,26,2012,7,1,421,0,0,0,0,0,0,1
9999,26/2/2012,1,0.36,0.3485,0.29,0,353,2,26,2012,7,1,421,0,0,0,0,0,0,1
10000,26/2/2012,1,0.36,0.3333,0.32,0.2537,339,2,26,2012,7,1,421,0,0,0,0,0,0,1
10001,26/2/2012,1,0.36,0.3485,0.32,0.2239,287,2,26,2012,7,1,421,0,0,0,0,0,0,1
10002,26/2/2012,1,0.34,0.3182,0.36,0.2836,216,2,26,2012,7,1,421,0,0,0,0,0,0,1
10003,26/2/2012,1,0.34,0.3333,0.34,0.1642,143,2,26,2012,7,1,421,0,0,0,0,0,0,1
10004,26/2/2012,1,0.32,0.3182,0.42,0.1642,88,2,26,2012,7,1,421,0,0,0,0,0,0,1
10005,26/2/2012,1,0.3,0.303,0.45,0.1343,83,2,26,2012,7,1,421,0,0,0,0,0,0,1
10006,26/2/2012,1,0.3,0.2879,0.42,0.2239,71,2,26,2012,7,1,421,0,0,0,0,0,0,1
10007,26/2/2012,1,0.26,0.2576,0.56,0.1642,64,2,26,2012,7,1,421,0,0,0,0,0,0,1
10008,27/2/2012,1,0.26,0.2424,0.6,0.2537,29,2,27,2012,1,1,422,1,0,0,0,0,0,0
10009,27/2/2012,1,0.26,0.2576,0.65,0.2239,6,2,27,2012,1,1,422,1,0,0,0,0,0,0
10010,27/2/2012,1,0.26,0.2273,0.7,0.2985,4,2,27,2012,1,1,422,1,0,0,0,0,0,0
10011,27/2/2012,1,0.24,0.2424,0.75,0.1642,2,2,27,2012,1,1,422,1,0,0,0,0,0,0
10012,27/2/2012,1,0.22,0.2273,0.8,0.1343,1,2,27,2012,1,1,422,1,0,0,0,0,0,0
10013,27/2/2012,1,0.22,0.2273,0.8,0.1343,16,2,27,2012,1,1,422,1,0,0,0,0,0,0
10014,27/2/2012,1,0.24,0.2273,0.7,0.2537,90,2,27,2012,1,1,422,1,0,0,0,0,0,0
10015,27/2/2012,1,0.24,0.2273,0.6,0.2239,280,2,27,2012,1,1,422,1,0,0,0,0,0,0
10016,27/2/2012,1,0.24,0.2424,0.6,0,528,2,27,2012,1,1,422,1,0,0,0,0,0,0
10017,27/2/2012,1,0.26,0.2576,0.6,0.194,230,2,27,2012,1,1,422,1,0,0,0,0,0,0
10018,27/2/2012,1,0.32,0.303,0.45,0.2537,104,2,27,2012,1,1,422,1,0,0,0,0,0,0
10019,27/2/2012,1,0.36,0.3333,0.43,0.2537,103,2,27,2012,1,1,422,1,0,0,0,0,0,0
10020,27/2/2012,1,0.4,0.4091,0.37,0.2985,177,2,27,2012,1,1,422,1,0,0,0,0,0,0
10021,27/2/2012,1,0.4,0.4091,0.43,0.2836,182,2,27,2012,1,1,422,1,0,0,0,0,0,0
10022,27/2/2012,1,0.46,0.4545,0.36,0.2836,158,2,27,2012,1,1,422,1,0,0,0,0,0,0
10023,27/2/2012,1,0.52,0.5,0.25,0.4179,174,2,27,2012,1,1,422,1,0,0,0,0,0,0
10024,27/2/2012,1,0.54,0.5152,0.26,0.4478,286,2,27,2012,1,1,422,1,0,0,0,0,0,0
10025,27/2/2012,1,0.54,0.5152,0.24,0.4478,529,2,27,2012,1,1,422,1,0,0,0,0,0,0
10026,27/2/2012,1,0.52,0.5,0.27,0.4179,527,2,27,2012,1,1,422,1,0,0,0,0,0,0
10027,27/2/2012,1,0.5,0.4848,0.29,0.3881,334,2,27,2012,1,1,422,1,0,0,0,0,0,0
10028,27/2/2012,1,0.48,0.4697,0.33,0.3582,219,2,27,2012,1,1,422,1,0,0,0,0,0,0
10029,27/2/2012,1,0.46,0.4545,0.36,0.2836,195,2,27,2012,1,1,422,1,0,0,0,0,0,0
10030,27/2/2012,1,0.44,0.4394,0.44,0.2537,92,2,27,2012,1,1,422,1,0,0,0,0,0,0
10031,27/2/2012,1,0.42,0.4242,0.5,0.1642,56,2,27,2012,1,1,422,1,0,0,0,0,0,0
10032,28/2/2012,1,0.42,0.4242,0.54,0.1343,10,2,28,2012,2,1,423,0,1,0,0,0,0,0
10033,28/2/2012,1,0.38,0.3939,0.62,0.1642,6,2,28,2012,2,1,423,0,1,0,0,0,0,0
10034,28/2/2012,1,0.4,0.4091,0.54,0.1045,3,2,28,2012,2,1,423,0,1,0,0,0,0,0
10035,28/2/2012,1,0.4,0.4091,0.32,0.3582,6,2,28,2012,2,1,423,0,1,0,0,0,0,0
10036,28/2/2012,1,0.32,0.2879,0.42,0.3582,2,2,28,2012,2,1,423,0,1,0,0,0,0,0
10037,28/2/2012,1,0.32,0.2879,0.42,0.3582,21,2,28,2012,2,1,423,0,1,0,0,0,0,0
10038,28/2/2012,1,0.3,0.2727,0.45,0.3284,101,2,28,2012,2,1,423,0,1,0,0,0,0,0
10039,28/2/2012,1,0.28,0.2576,0.45,0.2985,325,2,28,2012,2,1,423,0,1,0,0,0,0,0
10040,28/2/2012,1,0.26,0.2424,0.48,0.2836,559,2,28,2012,2,1,423,0,1,0,0,0,0,0
10041,28/2/2012,1,0.28,0.2576,0.45,0.3582,232,2,28,2012,2,1,423,0,1,0,0,0,0,0
10042,28/2/2012,1,0.3,0.2727,0.42,0.2985,132,2,28,2012,2,1,423,0,1,0,0,0,0,0
10043,28/2/2012,1,0.34,0.3182,0.36,0.2537,163,2,28,2012,2,1,423,0,1,0,0,0,0,0
10044,28/2/2012,1,0.36,0.3485,0.34,0.1343,183,2,28,2012,2,1,423,0,1,0,0,0,0,0
10045,28/2/2012,1,0.36,0.3636,0.32,0.1045,190,2,28,2012,2,1,423,0,1,0,0,0,0,0
10046,28/2/2012,1,0.4,0.4091,0.28,0.1045,134,2,28,2012,2,1,423,0,1,0,0,0,0,0
10047,28/2/2012,1,0.42,0.4242,0.26,0.0896,166,2,28,2012,2,1,423,0,1,0,0,0,0,0
10048,28/2/2012,1,0.42,0.4242,0.28,0.0896,287,2,28,2012,2,1,423,0,1,0,0,0,0,0
10049,28/2/2012,1,0.42,0.4242,0.26,0.0896,530,2,28,2012,2,1,423,0,1,0,0,0,0,0
10050,28/2/2012,1,0.42,0.4242,0.28,0.1642,449,2,28,2012,2,1,423,0,1,0,0,0,0,0
10051,28/2/2012,1,0.42,0.4242,0.26,0,306,2,28,2012,2,1,423,0,1,0,0,0,0,0
10052,28/2/2012,1,0.4,0.4091,0.3,0.1343,204,2,28,2012,2,1,423,0,1,0,0,0,0,0
10053,28/2/2012,1,0.34,0.3485,0.46,0.1045,188,2,28,2012,2,1,423,0,1,0,0,0,0,0
10054,28/2/2012,1,0.34,0.3485,0.46,0.1045,101,2,28,2012,2,1,423,0,1,0,0,0,0,0
10055,28/2/2012,1,0.32,0.303,0.53,0.2239,65,2,28,2012,2,1,423,0,1,0,0,0,0,0
10056,29/2/2012,1,0.32,0.3333,0.53,0.1045,32,2,29,2012,3,1,424,0,0,1,0,0,0,0
10057,29/2/2012,1,0.32,0.3333,0.49,0.1045,6,2,29,2012,3,1,424,0,0,1,0,0,0,0
10058,29/2/2012,1,0.3,0.2879,0.56,0.2239,4,2,29,2012,3,1,424,0,0,1,0,0,0,0
10059,29/2/2012,1,0.28,0.303,0.7,0.0896,2,2,29,2012,3,1,424,0,0,1,0,0,0,0
10060,29/2/2012,1,0.26,0.2879,0.75,0.0896,29,2,29,2012,3,1,424,0,0,1,0,0,0,0
10061,29/2/2012,2,0.28,0.303,0.75,0.0896,104,2,29,2012,3,1,424,0,0,1,0,0,0,0
10062,29/2/2012,2,0.26,0.2727,0.81,0.1343,253,2,29,2012,3,1,424,0,0,1,0,0,0,0
10063,29/2/2012,2,0.28,0.2879,0.75,0.1045,116,2,29,2012,3,1,424,0,0,1,0,0,0,0
10064,29/2/2012,3,0.3,0.303,0.81,0.1642,38,2,29,2012,3,1,424,0,0,1,0,0,0,0
10065,29/2/2012,3,0.3,0.303,0.81,0.1642,10,2,29,2012,3,1,424,0,0,1,0,0,0,0
10066,29/2/2012,3,0.3,0.2879,0.87,0.194,10,2,29,2012,3,1,424,0,0,1,0,0,0,0
10067,29/2/2012,3,0.32,0.303,0.93,0.3284,70,2,29,2012,3,1,424,0,0,1,0,0,0,0
10068,29/2/2012,2,0.36,0.3333,0.93,0.3582,76,2,29,2012,3,1,424,0,0,1,0,0,0,0
10069,29/2/2012,2,0.36,0.3333,0.93,0.3582,56,2,29,2012,3,1,424,0,0,1,0,0,0,0
10070,29/2/2012,2,0.4,0.4091,0.82,0.2836,90,2,29,2012,3,1,424,0,0,1,0,0,0,0
10071,29/2/2012,3,0.4,0.4091,0.82,0.2239,167,2,29,2012,3,1,424,0,0,1,0,0,0,0
10072,29/2/2012,2,0.4,0.4091,0.87,0.1642,253,2,29,2012,3,1,424,0,0,1,0,0,0,0
10073,29/2/2012,3,0.4,0.4091,0.87,0,192,2,29,2012,3,1,424,0,0,1,0,0,0,0
10074,29/2/2012,2,0.4,0.4091,0.87,0.1045,102,2,29,2012,3,1,424,0,0,1,0,0,0,0
10075,29/2/2012,3,0.42,0.4242,0.88,0.1642,97,2,29,2012,3,1,424,0,0,1,0,0,0,0
10076,29/2/2012,3,0.42,0.4242,0.88,0.1642,39,2,29,2012,3,1,424,0,0,1,0,0,0,0
10077,29/2/2012,3,0.42,0.4242,0.94,0.2537,55,2,29,2012,3,1,424,0,0,1,0,0,0,0
10078,29/2/2012,3,0.42,0.4242,0.94,0.2537,33,2,29,2012,3,1,424,0,0,1,0,0,0,0
10079,1/3/2012,2,0.42,0.4242,0.94,0,11,3,1,2012,4,1,425,0,0,0,1,0,0,0
10080,1/3/2012,3,0.46,0.4545,0.94,0.1045,12,3,1,2012,4,1,425,0,0,0,1,0,0,0
10081,1/3/2012,2,0.46,0.4545,0.94,0.2836,6,3,1,2012,4,1,425,0,0,0,1,0,0,0
10082,1/3/2012,1,0.46,0.4545,0.94,0.2239,3,3,1,2012,4,1,425,0,0,0,1,0,0,0
10083,1/3/2012,1,0.48,0.4697,0.88,0.194,5,3,1,2012,4,1,425,0,0,0,1,0,0,0
10084,1/3/2012,1,0.48,0.4697,0.88,0.1642,18,3,1,2012,4,1,425,0,0,0,1,0,0,0
10085,1/3/2012,2,0.42,0.4242,0.94,0,109,3,1,2012,4,1,425,0,0,0,1,0,0,0
10086,1/3/2012,2,0.44,0.4394,0.94,0.1343,304,3,1,2012,4,1,425,0,0,0,1,0,0,0
10087,1/3/2012,1,0.42,0.4242,0.94,0.1343,594,3,1,2012,4,1,425,0,0,0,1,0,0,0
10088,1/3/2012,1,0.46,0.4545,0.77,0.2537,286,3,1,2012,4,1,425,0,0,0,1,0,0,0
10089,1/3/2012,1,0.52,0.5,0.55,0.1642,133,3,1,2012,4,1,425,0,0,0,1,0,0,0
10090,1/3/2012,1,0.56,0.5303,0.43,0.194,168,3,1,2012,4,1,425,0,0,0,1,0,0,0
10091,1/3/2012,1,0.56,0.5303,0.37,0.2239,220,3,1,2012,4,1,425,0,0,0,1,0,0,0
10092,1/3/2012,1,0.58,0.5455,0.32,0.2537,211,3,1,2012,4,1,425,0,0,0,1,0,0,0
10093,1/3/2012,1,0.58,0.5455,0.35,0.2239,211,3,1,2012,4,1,425,0,0,0,1,0,0,0
10094,1/3/2012,1,0.6,0.6212,0.31,0.2537,223,3,1,2012,4,1,425,0,0,0,1,0,0,0
10095,1/3/2012,1,0.58,0.5455,0.32,0.2985,361,3,1,2012,4,1,425,0,0,0,1,0,0,0
10096,1/3/2012,1,0.56,0.5303,0.35,0.2985,600,3,1,2012,4,1,425,0,0,0,1,0,0,0
10097,1/3/2012,1,0.54,0.5152,0.34,0.3582,525,3,1,2012,4,1,425,0,0,0,1,0,0,0
10098,1/3/2012,1,0.48,0.4697,0.41,0.3284,328,3,1,2012,4,1,425,0,0,0,1,0,0,0
10099,1/3/2012,1,0.44,0.4394,0.44,0.4179,254,3,1,2012,4,1,425,0,0,0,1,0,0,0
10100,1/3/2012,1,0.42,0.4242,0.47,0.4627,197,3,1,2012,4,1,425,0,0,0,1,0,0,0
10101,1/3/2012,1,0.38,0.3939,0.5,0.2537,126,3,1,2012,4,1,425,0,0,0,1,0,0,0
10102,1/3/2012,1,0.36,0.3485,0.5,0.2239,85,3,1,2012,4,1,425,0,0,0,1,0,0,0
10103,2/3/2012,1,0.34,0.3333,0.53,0.1642,46,3,2,2012,5,1,426,0,0,0,0,1,0,0
10104,2/3/2012,1,0.34,0.3182,0.49,0.2239,20,3,2,2012,5,1,426,0,0,0,0,1,0,0
10105,2/3/2012,1,0.34,0.3182,0.53,0.2836,6,3,2,2012,5,1,426,0,0,0,0,1,0,0
10106,2/3/2012,1,0.32,0.3182,0.57,0.194,3,3,2,2012,5,1,426,0,0,0,0,1,0,0
10107,2/3/2012,1,0.32,0.3485,0.61,0,2,3,2,2012,5,1,426,0,0,0,0,1,0,0
10108,2/3/2012,1,0.3,0.3333,0.7,0,24,3,2,2012,5,1,426,0,0,0,0,1,0,0
10109,2/3/2012,1,0.3,0.3333,0.7,0,92,3,2,2012,5,1,426,0,0,0,0,1,0,0
